Date,EmpID,Gender,Age,EthnicGroup,FP,isNewHire,BU Region,HireDate,PayType,TermReason,AgeGroup,TenureDays,TenureMonths,BadHires
01 February 2015,40554,M,65,Group C,PT,No,North,23 February 2007,Hourly,Unknown,50-65,1439,47.97,0
01 February 2015,40754,F,21,Group D,PT,No,North,07 August 2008,Hourly,Unknown,20-29,908,30.27,0
01 February 2015,41050,M,26,Group F,PT,No,Midwest,29 December 2007,Hourly,Unknown,20-29,1130,37.67,0
01 February 2015,41082,F,20,Group F,PT,No,Midwest,18 February 2010,Hourly,Unknown,20-29,348,11.6,0
01 February 2015,41332,M,23,Group G,FT,No,Midwest,20 October 2009,Hourly,Unknown,20-29,469,15.63,0
01 February 2015,41344,M,63,Group F,PT,No,Midwest,30 August 2005,Hourly,Unknown,50-65,1981,66.03,0
01 February 2015,42684,M,22,Group A,FT,No,South,14 February 2006,Hourly,Unknown,20-29,1813,60.43,0
01 February 2015,42892,M,56,Group G,FT,No,South,19 June 2007,Hourly,Unknown,50-65,1323,44.1,0
01 February 2015,43356,F,20,Group B,FT,No,South,02 September 2009,Hourly,Unknown,20-29,517,17.23,0
01 February 2015,43440,F,23,Group G,FT,No,North,31 May 2007,Hourly,Unknown,20-29,1342,44.73,0
01 February 2015,43526,M,55,Group C,FT,No,North,26 April 2008,Hourly,Unknown,50-65,1011,33.7,0
01 February 2015,43538,M,23,Group C,PT,No,North,12 June 2008,Hourly,Unknown,20-29,964,32.13,0
01 February 2015,43610,M,22,Group C,PT,No,North,20 March 2007,Hourly,Unknown,20-29,1414,47.13,0
01 February 2015,43612,M,52,Group G,PT,No,North,27 February 2007,Hourly,Unknown,50-65,1435,47.83,0
01 February 2015,43672,F,20,Group D,FT,No,North,03 November 2006,Hourly,Unknown,20-29,1551,51.7,0
01 February 2015,43678,M,57,Group A,FT,No,North,09 April 2007,Hourly,Unknown,50-65,1394,46.47,0
01 February 2015,43738,M,20,Group D,PT,No,North,22 June 2010,Hourly,Unknown,20-29,224,7.47,0
01 February 2015,43776,M,24,Group D,PT,No,Midwest,06 July 2005,Hourly,Unknown,20-29,2036,67.87,0
01 February 2015,43790,F,62,Group D,FT,No,Midwest,01 August 2009,Hourly,Unknown,50-65,549,18.3,0
01 February 2015,43918,M,47,Group A,PT,No,Midwest,09 March 2010,Hourly,Unknown,30-49,329,10.97,0
01 February 2015,44006,F,24,Group E,PT,No,Midwest,26 February 2007,Hourly,Unknown,20-29,1436,47.87,0
01 February 2015,44044,M,60,Group A,PT,No,Midwest,13 February 2007,Hourly,Unknown,50-65,1449,48.3,0
01 February 2015,44062,M,29,Group C,FT,No,Midwest,12 August 2006,Hourly,Unknown,20-29,1634,54.47,0
01 February 2015,44110,M,24,Group D,PT,No,Midwest,24 June 2009,Hourly,Unknown,20-29,587,19.57,0
01 February 2015,49036,M,52,Group G,FT,No,Central,13 October 2005,Hourly,Unknown,50-65,1937,64.57,0
01 February 2015,49040,F,45,Group F,PT,No,South,02 June 2010,Hourly,Unknown,30-49,244,8.13,0
01 February 2015,49054,F,24,Group F,PT,No,South,13 July 2006,Hourly,Unknown,20-29,1664,55.47,0
01 February 2015,49142,M,31,Group A,PT,No,Midwest,22 March 2008,Hourly,Unknown,30-49,1046,34.87,0
01 February 2015,49164,F,50,Group A,FT,No,South,17 April 2008,Hourly,Unknown,50-65,1020,34,0
01 February 2015,49188,F,48,Group B,FT,No,Midwest,10 March 1981,Hourly,Unknown,30-49,10920,364,0
01 February 2015,49302,F,19,Group A,PT,No,North,13 December 2007,Hourly,Unknown,20-29,1146,38.2,0
01 February 2015,49550,M,46,Group G,FT,No,West,16 March 2008,Hourly,Unknown,30-49,1052,35.07,0
01 February 2015,49666,F,31,Group A,FT,No,Midwest,26 January 2007,Hourly,Unknown,30-49,1467,48.9,0
01 February 2015,49716,F,59,Group E,FT,No,Central,27 July 2007,Hourly,Unknown,50-65,1285,42.83,0
01 February 2015,49748,F,49,Group E,FT,No,Northwest,21 November 2001,Hourly,Unknown,30-49,3359,111.97,0
01 February 2015,49776,F,26,Group A,FT,No,North,12 July 2006,Hourly,Unknown,20-29,1665,55.5,0
01 February 2015,49794,F,40,Group G,FT,No,South,18 January 1989,Hourly,Unknown,30-49,8049,268.3,0
01 February 2015,49832,F,27,Group F,FT,No,West,14 July 2004,Hourly,Unknown,20-29,2393,79.77,0
01 February 2015,49922,F,23,Group F,PT,No,Central,05 March 2008,Hourly,Unknown,20-29,1063,35.43,0
01 February 2015,50278,F,54,Group F,FT,No,North,13 October 2000,Hourly,Unknown,50-65,3763,125.43,0
01 February 2015,50282,F,52,Group D,PT,No,South,15 October 2002,Hourly,Unknown,50-65,3031,101.03,0
01 February 2015,50304,F,29,Group F,FT,No,Central,23 July 2009,Hourly,Unknown,20-29,558,18.6,0
01 February 2015,50306,F,41,Group C,FT,No,Central,08 November 2005,Hourly,Unknown,30-49,1911,63.7,0
01 February 2015,50318,F,40,Group A,FT,No,Midwest,13 September 2005,Hourly,Unknown,30-49,1967,65.57,0
01 February 2015,50322,F,27,Group G,FT,No,West,01 December 2007,Hourly,Unknown,20-29,1158,38.6,0
01 February 2015,50336,F,27,Group A,FT,No,West,15 September 2005,Hourly,Unknown,20-29,1965,65.5,0
01 February 2015,50342,F,30,Group C,FT,No,Central,01 May 2008,Hourly,Unknown,30-49,1006,33.53,0
01 February 2015,50386,F,20,Group A,FT,No,North,11 September 2010,Hourly,Unknown,20-29,143,4.77,0
01 February 2015,50426,F,40,Group E,FT,No,Northwest,30 June 2004,Hourly,Unknown,30-49,2407,80.23,0
01 February 2015,50438,F,56,Group G,FT,No,West,29 March 2005,Hourly,Unknown,50-65,2135,71.17,0
01 February 2015,50470,F,55,Group D,FT,No,Midwest,21 November 1974,Hourly,Unknown,50-65,13221,440.7,0
01 February 2015,50838,M,22,Group G,FT,No,West,23 April 2010,Hourly,Unknown,20-29,284,9.47,0
01 February 2015,50884,F,54,Group E,FT,No,North,15 April 2005,Hourly,Unknown,50-65,2118,70.6,0
01 February 2015,51010,M,32,Group B,FT,No,West,05 August 2009,Hourly,Unknown,30-49,545,18.17,0
01 February 2015,51146,F,33,Group D,FT,No,Central,24 June 1995,Hourly,Unknown,30-49,5701,190.03,0
01 February 2015,51236,F,68,Group B,FT,No,Central,15 April 2004,Hourly,Unknown,50-65,2483,82.77,0
01 February 2015,51312,M,25,Group D,FT,No,Northwest,22 September 2004,Hourly,Unknown,20-29,2323,77.43,0
01 February 2015,51316,F,65,Group C,FT,No,Northwest,30 October 2007,Hourly,Unknown,50-65,1190,39.67,0
01 February 2015,51324,M,28,Group B,FT,No,Northwest,18 March 2004,Hourly,Unknown,20-29,2511,83.7,0
01 February 2015,51548,M,47,Group B,FT,No,Central,14 December 2008,Hourly,Unknown,30-49,779,25.97,0
01 February 2015,51622,F,38,Group D,FT,No,Central,23 June 1998,Hourly,Unknown,30-49,4606,153.53,0
01 February 2015,51916,F,54,Group C,FT,No,South,13 May 2003,Hourly,Unknown,50-65,2821,94.03,0
01 February 2015,51922,M,48,Group G,FT,No,South,12 August 2004,Hourly,Unknown,30-49,2364,78.8,0
01 February 2015,51994,M,55,Group E,PT,No,Northwest,10 November 2004,Hourly,Unknown,50-65,2274,75.8,0
01 February 2015,52010,M,32,Group F,PT,No,Northwest,01 May 2003,Hourly,Unknown,30-49,2833,94.43,0
01 February 2015,52212,M,63,Group E,PT,No,Northwest,13 September 2006,Hourly,Unknown,50-65,1602,53.4,0
01 February 2015,52238,M,41,Group E,PT,No,Northwest,13 July 2005,Hourly,Unknown,30-49,2029,67.63,0
01 February 2015,52290,M,61,Group G,PT,No,West,30 October 2007,Hourly,Unknown,50-65,1190,39.67,0
01 February 2015,52292,M,32,Group D,FT,No,West,07 June 2005,Hourly,Unknown,30-49,2065,68.83,0
01 February 2015,52332,M,58,Group C,PT,No,South,22 January 2002,Hourly,Unknown,50-65,3297,109.9,0
01 February 2015,52536,M,40,Group D,FT,No,Central,25 November 2003,Hourly,Unknown,30-49,2625,87.5,0
01 February 2015,52566,M,54,Group B,FT,No,Central,23 September 2009,Hourly,Unknown,50-65,496,16.53,0
01 February 2015,52682,M,39,Group G,PT,No,Central,04 April 2002,Hourly,Unknown,30-49,3225,107.5,0
01 February 2015,52764,M,28,Group F,FT,No,Central,06 April 2010,Hourly,Unknown,20-29,301,10.03,0
01 February 2015,52826,M,53,Group C,FT,No,Northwest,01 March 2006,Hourly,Unknown,50-65,1798,59.93,0
01 February 2015,52926,F,43,Group A,PT,No,North,11 May 1988,Hourly,Unknown,30-49,8301,276.7,0
01 February 2015,52934,M,24,Group B,PT,No,North,14 April 2007,Hourly,Unknown,20-29,1389,46.3,0
01 February 2015,52954,M,49,Group G,FT,No,North,28 February 1989,Salary,Unknown,30-49,8008,266.93,0
01 February 2015,52966,F,22,Group E,PT,No,North,15 April 2009,Hourly,Unknown,20-29,657,21.9,0
01 February 2015,52968,M,34,Group F,FT,No,North,28 March 2007,Salary,Unknown,30-49,1406,46.87,0
01 February 2015,52970,M,35,Group A,FT,No,North,12 October 1996,Salary,Unknown,30-49,5225,174.17,0
01 February 2015,52972,F,22,Group C,PT,No,North,09 October 2007,Hourly,Unknown,20-29,1211,40.37,0
01 February 2015,52982,M,25,Group G,FT,No,North,29 June 2006,Hourly,Unknown,20-29,1678,55.93,0
01 February 2015,52984,M,43,Group A,FT,No,North,10 November 1988,Hourly,Unknown,30-49,8118,270.6,0
01 February 2015,53004,M,32,Group A,FT,No,North,26 November 1998,Hourly,Unknown,30-49,4450,148.33,0
01 February 2015,53176,F,43,Group G,FT,No,Midwest,25 November 1992,Hourly,Unknown,30-49,6642,221.4,0
01 February 2015,53218,M,65,Group C,PT,No,Midwest,15 May 2009,Hourly,Unknown,50-65,627,20.9,0
01 February 2015,53250,F,42,Group E,FT,No,South,04 May 2010,Salary,Unknown,30-49,273,9.1,0
01 February 2015,53266,M,49,Group F,FT,No,South,11 June 1991,Hourly,Unknown,30-49,7175,239.17,0
01 February 2015,53292,F,38,Group E,FT,No,South,04 June 1993,Salary,Unknown,30-49,6451,215.03,0
01 February 2015,53370,M,43,Group D,FT,No,South,20 May 1986,Salary,Unknown,30-49,9023,300.77,0
01 February 2015,53402,F,31,Group B,FT,No,South,20 August 2009,Salary,Unknown,30-49,530,17.67,0
01 February 2015,53412,M,46,Group F,FT,No,South,25 April 2006,Salary,Unknown,30-49,1743,58.1,0
01 February 2015,53554,F,29,Group F,FT,No,Central,28 March 2006,Salary,Unknown,20-29,1771,59.03,0
01 February 2015,53612,F,51,Group E,FT,No,Central,02 October 2001,Salary,Unknown,50-65,3409,113.63,0
01 February 2015,53652,M,39,Group A,FT,No,Central,21 December 1990,Salary,Unknown,30-49,7347,244.9,0
01 February 2015,53752,M,38,Group A,PT,No,Central,20 November 2007,Hourly,Unknown,30-49,1169,38.97,0
01 February 2015,53804,F,25,Group B,FT,No,Central,31 October 2005,Hourly,Unknown,20-29,1919,63.97,0
01 February 2015,53826,F,48,Group G,FT,No,West,29 August 2006,Salary,Unknown,30-49,1617,53.9,0
01 February 2015,53992,F,59,Group D,FT,No,West,23 February 2007,Hourly,Unknown,50-65,1439,47.97,0
01 February 2015,54048,M,42,Group A,FT,No,West,27 June 2004,Salary,Unknown,30-49,2410,80.33,0
01 February 2015,54082,M,48,Group G,FT,No,West,23 August 2007,Hourly,Unknown,30-49,1258,41.93,0
01 February 2015,54100,M,52,Group B,FT,No,West,15 December 2007,Hourly,Unknown,50-65,1144,38.13,0
01 February 2015,54316,M,21,Group B,PT,No,Northwest,13 September 2006,Hourly,Unknown,20-29,1602,53.4,0
01 February 2015,54338,M,25,Group B,FT,No,North,06 January 2011,Hourly,Unknown,20-29,26,0.87,0
01 February 2015,54472,F,66,Group B,FT,No,Northwest,27 August 2002,Salary,Unknown,50-65,3080,102.67,0
01 February 2015,54510,M,42,Group C,FT,No,Northwest,30 October 2007,Hourly,Unknown,30-49,1190,39.67,0
01 February 2015,54890,F,61,Group A,FT,No,West,05 April 2005,Hourly,Unknown,50-65,2128,70.93,0
01 February 2015,55442,F,71,Group G,FT,No,West,11 March 2003,Hourly,Unknown,50-65,2884,96.13,0
01 February 2015,55648,M,53,Group B,FT,No,Northwest,14 July 2004,Hourly,Unknown,50-65,2393,79.77,0
01 February 2015,55650,M,20,Group E,PT,No,North,26 September 2008,Hourly,Unknown,20-29,858,28.6,0
01 February 2015,55700,F,49,Group B,FT,No,Central,30 August 2005,Hourly,Unknown,30-49,1981,66.03,0
01 February 2015,55704,M,49,Group G,FT,No,Central,10 May 2005,Hourly,Unknown,30-49,2093,69.77,0
01 February 2015,55722,M,37,Group C,PT,No,Central,04 May 2010,Hourly,Unknown,30-49,273,9.1,0
01 February 2015,55726,M,39,Group E,FT,No,Central,23 October 2008,Hourly,Unknown,30-49,831,27.7,0
01 February 2015,55730,M,19,Group A,PT,No,Central,27 August 2010,Hourly,Unknown,20-29,158,5.27,0
01 February 2015,55734,M,43,Group F,PT,No,Central,30 April 2008,Hourly,Unknown,30-49,1007,33.57,0
01 February 2015,55770,M,27,Group E,PT,No,North,11 August 2000,Hourly,Unknown,20-29,3826,127.53,0
01 February 2015,55786,F,23,Group D,PT,No,Midwest,16 November 2007,Hourly,Unknown,20-29,1173,39.1,0
01 February 2015,56246,M,31,Group E,PT,No,Central,04 October 2001,Hourly,Unknown,30-49,3407,113.57,0
01 February 2015,56292,F,30,Group G,FT,No,Central,11 December 2007,Hourly,Unknown,30-49,1148,38.27,0
01 February 2015,56296,M,53,Group D,FT,No,Central,26 March 2010,Hourly,Unknown,50-65,312,10.4,0
01 February 2015,56330,M,50,Group E,FT,No,West,17 November 2009,Hourly,Unknown,50-65,441,14.7,0
01 February 2015,56358,M,61,Group E,PT,No,West,23 February 2007,Hourly,Unknown,50-65,1439,47.97,0
01 February 2015,56490,M,63,Group G,FT,No,South,19 October 1988,Hourly,Unknown,50-65,8140,271.33,0
01 February 2015,56498,M,48,Group C,FT,No,Midwest,27 January 2000,Hourly,Unknown,30-49,4023,134.1,0
01 February 2015,56508,F,26,Group F,FT,No,Midwest,04 August 2004,Hourly,Unknown,20-29,2372,79.07,0
01 February 2015,56516,M,47,Group E,FT,No,Midwest,20 September 1984,Hourly,Unknown,30-49,9630,321,0
01 February 2015,56526,M,60,Group C,FT,No,South,30 June 1987,Hourly,Unknown,50-65,8617,287.23,0
01 February 2015,91744,F,27,Group F,FT,No,North,19 December 2006,Salary,Unknown,20-29,1505,50.17,0
01 February 2015,91824,M,21,Group D,FT,No,North,24 May 2008,Hourly,Unknown,20-29,983,32.77,0
01 February 2015,92056,F,49,Group F,FT,No,East,21 March 2006,Hourly,Unknown,30-49,1778,59.27,0
01 February 2015,92072,F,49,Group B,FT,No,East,26 August 2008,Salary,Unknown,30-49,889,29.63,0
01 February 2015,92166,F,56,Group D,FT,No,East,17 January 2006,Hourly,Unknown,50-65,1841,61.37,0
01 February 2015,92168,F,40,Group B,FT,No,East,13 May 2003,Hourly,Unknown,30-49,2821,94.03,0
01 February 2015,92240,M,27,Group D,PT,No,East,07 May 2008,Hourly,Unknown,20-29,1000,33.33,0
01 February 2015,92246,F,35,Group B,FT,No,East,05 October 2010,Salary,Unknown,30-49,119,3.97,0
01 February 2015,92250,M,52,Group C,FT,No,East,08 September 1981,Salary,Unknown,50-65,10738,357.93,0
01 February 2015,92260,M,48,Group B,FT,No,East,27 June 2008,Hourly,Unknown,30-49,949,31.63,0
01 February 2015,92270,F,36,Group F,FT,No,East,28 March 2006,Salary,Unknown,30-49,1771,59.03,0
01 February 2015,92282,F,27,Group E,FT,No,East,01 December 2009,Salary,Unknown,20-29,427,14.23,0
01 February 2015,92302,M,34,Group E,FT,No,East,01 March 2008,Salary,Unknown,30-49,1067,35.57,0
01 February 2015,92310,M,36,Group B,FT,No,East,25 June 2008,Salary,Unknown,30-49,951,31.7,0
01 February 2015,92324,F,25,Group F,FT,No,East,02 June 2005,Salary,Unknown,20-29,2070,69,0
01 February 2015,92328,F,34,Group A,FT,No,East,04 February 2009,Salary,Unknown,30-49,727,24.23,0
01 February 2015,92332,F,43,Group G,FT,No,East,21 February 2006,Salary,Unknown,30-49,1806,60.2,0
01 February 2015,92334,M,44,Group F,FT,No,East,07 January 2009,Salary,Unknown,30-49,755,25.17,0
01 February 2015,92336,F,37,Group E,FT,No,East,25 February 2009,Salary,Unknown,30-49,706,23.53,0
01 February 2015,92338,F,48,Group F,FT,No,East,11 August 2009,Salary,Unknown,30-49,539,17.97,0
01 February 2015,92340,F,27,Group B,FT,No,East,29 September 2009,Salary,Unknown,20-29,490,16.33,0
01 February 2015,92358,F,55,Group C,FT,No,East,14 May 2002,Hourly,Unknown,50-65,3185,106.17,0
01 February 2015,92366,F,59,Group F,FT,No,East,04 April 2006,Hourly,Unknown,50-65,1764,58.8,0
01 February 2015,92420,M,24,Group D,FT,No,East,23 June 2004,Hourly,Unknown,20-29,2414,80.47,0
01 February 2015,92438,F,50,Group B,FT,No,East,18 December 2007,Hourly,Unknown,50-65,1141,38.03,0
01 February 2015,95692,M,47,Group F,FT,No,East,02 September 2009,Salary,Unknown,30-49,517,17.23,0
01 February 2015,95694,M,31,Group A,FT,No,East,21 July 2005,Salary,Unknown,30-49,2021,67.37,0
01 February 2015,95696,F,53,Group E,FT,No,East,03 November 1987,Salary,Unknown,50-65,8491,283.03,0
01 February 2015,95728,M,49,Group F,FT,No,East,28 May 2003,Salary,Unknown,30-49,2806,93.53,0
01 February 2015,95730,F,27,Group D,FT,No,East,24 June 2008,Salary,Unknown,20-29,952,31.73,0
01 February 2015,95740,M,32,Group E,FT,No,East,13 August 2008,Salary,Unknown,30-49,902,30.07,0
01 February 2015,95744,F,48,Group B,FT,No,East,03 March 1987,Salary,Unknown,30-49,8736,291.2,0
01 February 2015,95752,F,29,Group D,FT,No,East,01 December 2006,Salary,Unknown,20-29,1523,50.77,0
01 February 2015,95754,M,55,Group G,FT,No,East,06 June 2006,Salary,Unknown,50-65,1701,56.7,0
01 February 2015,95762,F,34,Group D,FT,No,East,27 August 2008,Salary,Unknown,30-49,888,29.6,0
01 February 2015,95772,F,51,Group A,FT,No,East,15 May 1984,Salary,Unknown,50-65,9758,325.27,0
01 February 2015,95782,F,39,Group E,FT,No,East,17 September 2008,Salary,Unknown,30-49,867,28.9,0
01 February 2015,95784,M,40,Group F,FT,No,East,17 July 2007,Salary,Unknown,30-49,1295,43.17,0
01 February 2015,95788,F,49,Group G,FT,No,East,05 January 2010,Salary,Unknown,30-49,392,13.07,0
01 February 2015,96180,M,23,Group E,FT,No,East,29 January 2008,Hourly,Unknown,20-29,1099,36.63,0
01 February 2015,96382,F,22,Group A,FT,No,East,20 November 2007,Hourly,Unknown,20-29,1169,38.97,0
01 February 2015,96442,M,43,Group C,FT,No,East,20 September 2005,Hourly,Unknown,30-49,1960,65.33,0
01 February 2015,96764,F,33,Group E,FT,No,East,13 July 2001,Hourly,Unknown,30-49,3490,116.33,0
01 February 2015,97020,F,38,Group B,FT,No,East,21 June 2002,Hourly,Unknown,30-49,3147,104.9,0
01 February 2015,97038,F,23,Group E,FT,No,East,02 October 2007,Hourly,Unknown,20-29,1218,40.6,0
01 February 2015,97052,F,47,Group A,FT,No,East,14 May 2008,Hourly,Unknown,30-49,993,33.1,0
01 February 2015,97318,F,23,Group A,PT,No,East,13 May 2009,Hourly,Unknown,20-29,629,20.97,0
01 February 2015,97344,F,34,Group F,FT,No,East,27 February 2003,Hourly,Unknown,30-49,2896,96.53,0
01 February 2015,97546,F,57,Group E,FT,No,East,24 July 2003,Hourly,Unknown,50-65,2749,91.63,0
01 February 2015,98080,F,29,Group A,FT,No,East,09 October 2001,Hourly,Unknown,20-29,3402,113.4,0
01 February 2015,98432,F,29,Group E,FT,No,East,05 April 2005,Hourly,Unknown,20-29,2128,70.93,0
01 February 2015,99064,M,25,Group F,PT,No,North,13 April 2005,Hourly,Unknown,20-29,2120,70.67,0
01 February 2015,101802,M,31,Group C,PT,No,Central,30 August 2005,Hourly,Unknown,30-49,1981,66.03,0
01 February 2015,101996,M,21,Group F,FT,No,West,09 October 2006,Hourly,Unknown,20-29,1576,52.53,0
01 February 2015,102250,F,23,Group D,PT,No,North,05 June 2007,Hourly,Unknown,20-29,1337,44.57,0
01 February 2015,103356,M,63,Group G,PT,No,Northwest,22 April 2009,Hourly,Unknown,50-65,650,21.67,0
01 February 2015,103362,F,37,Group A,FT,No,East,30 June 2009,Salary,Unknown,30-49,581,19.37,0
01 February 2015,104426,F,25,Group G,FT,No,North,27 September 2006,Hourly,Unknown,20-29,1588,52.93,0
01 February 2015,104704,F,27,Group G,FT,No,Central,19 September 2007,Hourly,Unknown,20-29,1231,41.03,0
01 February 2015,106134,F,28,Group C,PT,No,East,11 December 2003,Hourly,Unknown,20-29,2609,86.97,0
01 February 2015,106318,M,26,Group E,PT,No,North,30 October 2007,Hourly,Unknown,20-29,1190,39.67,0
01 February 2015,107730,M,24,Group D,PT,No,Northwest,27 June 2007,Hourly,Unknown,20-29,1315,43.83,0
01 February 2015,108086,F,20,Group C,PT,No,North,22 September 2010,Hourly,Unknown,20-29,132,4.4,0
01 February 2015,108276,M,43,Group A,PT,No,Midwest,12 October 2009,Hourly,Unknown,30-49,477,15.9,0
01 February 2015,110266,F,25,Group G,FT,No,West,07 April 2004,Salary,Unknown,20-29,2491,83.03,0
01 February 2015,110834,M,22,Group B,PT,No,Midwest,27 March 2008,Hourly,Unknown,20-29,1041,34.7,0
01 February 2015,111526,F,40,Group A,PT,No,East,01 July 2009,Hourly,Unknown,30-49,580,19.33,0
01 February 2015,113294,M,39,Group A,FT,No,Central,08 December 2000,Hourly,Unknown,30-49,3707,123.57,0
01 February 2015,113664,M,25,Group C,FT,Yes,East,01 February 2011,Salary,Unknown,20-29,0,0,0
01 February 2015,114258,M,44,Group B,FT,No,South,24 September 2008,Hourly,Unknown,30-49,860,28.67,0
01 February 2015,115526,F,21,Group E,PT,No,North,30 July 2008,Hourly,Unknown,20-29,916,30.53,0
01 February 2015,116032,F,24,Group F,FT,No,North,10 May 2006,Hourly,Unknown,20-29,1728,57.6,0
01 February 2015,119098,M,38,Group B,PT,No,Central,06 September 2007,Hourly,Unknown,30-49,1244,41.47,0
01 February 2015,119550,M,72,Group G,FT,No,Central,28 February 2007,Hourly,Unknown,50-65,1434,47.8,0
01 February 2015,120656,F,31,Group C,FT,No,East,16 June 2001,Hourly,Unknown,30-49,3517,117.23,0
01 February 2015,121050,M,20,Group G,PT,No,Northwest,15 July 2010,Hourly,Unknown,20-29,201,6.7,0
01 February 2015,123298,F,22,Group D,FT,No,Northwest,03 October 2006,Hourly,Unknown,20-29,1582,52.73,0
01 March 2015,1950,M,36,Group A,PT,No,North,27 August 2008,Hourly,Unknown,30-49,916,30.53,0
01 March 2015,5202,M,22,Group E,PT,No,North,12 August 2010,Hourly,Unknown,20-29,201,6.7,0
01 March 2015,16664,M,24,Group F,PT,No,North,25 September 2008,Hourly,Unknown,20-29,887,29.57,0
01 March 2015,17146,F,21,Group D,PT,No,West,16 November 2010,Hourly,Unknown,20-29,105,3.5,0
